country_noc,Inflation_Rate,Population,Labour_Force_Female,Unemployment_Rate,Government_Spending,GDP_per_capita,V10,contraceptive_percent_married,elec_access_percent,elec_kwh_per_capita,energy_oil_equiv_kg_per_capita,gross_cap_form_gdp,gross_cap_form_usd,gross_fixed_cap_form_gdp,gross_fixed_cap_form_usd,internet_access_percent,mil_expenditure_percent,mil_expenditure_usd,mobile_sub_per100,pol_stability_estimate,pol_stability_std,poverty_3dollar_ppp,poverty_multidim_undp,revenue_of_GDP.,social_contrib_percent,tax_revenue_gdp,urban_growth,life_expectancy_total_years,literacy_rate_adult_total_pct,overweight_prevalence_adults_pct,uis_mean_schooling_male_25plus,year,Inflation_Rate_lag1,Population_lag1,Labour_Force_Female_lag1,Unemployment_Rate_lag1,Government_Spending_lag1,GDP_per_capita_lag1,V10_lag1,contraceptive_percent_married_lag1,elec_access_percent_lag1,elec_kwh_per_capita_lag1,energy_oil_equiv_kg_per_capita_lag1,gross_cap_form_gdp_lag1,gross_cap_form_usd_lag1,gross_fixed_cap_form_gdp_lag1,gross_fixed_cap_form_usd_lag1,internet_access_percent_lag1,mil_expenditure_percent_lag1,mil_expenditure_usd_lag1,mobile_sub_per100_lag1,pol_stability_estimate_lag1,pol_stability_std_lag1,poverty_3dollar_ppp_lag1,poverty_multidim_undp_lag1,revenue_of_GDP._lag1,social_contrib_percent_lag1,tax_revenue_gdp_lag1,urban_growth_lag1,life_expectancy_total_years_lag1,literacy_rate_adult_total_pct_lag1,overweight_prevalence_adults_pct_lag1,uis_mean_schooling_male_25plus_lag1,Inflation_Rate_lag2,Population_lag2,Labour_Force_Female_lag2,Unemployment_Rate_lag2,Government_Spending_lag2,GDP_per_capita_lag2,V10_lag2,contraceptive_percent_married_lag2,elec_access_percent_lag2,elec_kwh_per_capita_lag2,energy_oil_equiv_kg_per_capita_lag2,gross_cap_form_gdp_lag2,gross_cap_form_usd_lag2,gross_fixed_cap_form_gdp_lag2,gross_fixed_cap_form_usd_lag2,internet_access_percent_lag2,mil_expenditure_percent_lag2,mil_expenditure_usd_lag2,mobile_sub_per100_lag2,pol_stability_estimate_lag2,pol_stability_std_lag2,poverty_3dollar_ppp_lag2,poverty_multidim_undp_lag2,revenue_of_GDP._lag2,social_contrib_percent_lag2,tax_revenue_gdp_lag2,urban_growth_lag2,life_expectancy_total_years_lag2,literacy_rate_adult_total_pct_lag2,overweight_prevalence_adults_pct_lag2,uis_mean_schooling_male_25plus_lag2,Inflation_Rate_lag3,Population_lag3,Labour_Force_Female_lag3,Unemployment_Rate_lag3,Government_Spending_lag3,GDP_per_capita_lag3,V10_lag3,contraceptive_percent_married_lag3,elec_access_percent_lag3,elec_kwh_per_capita_lag3,energy_oil_equiv_kg_per_capita_lag3,gross_cap_form_gdp_lag3,gross_cap_form_usd_lag3,gross_fixed_cap_form_gdp_lag3,gross_fixed_cap_form_usd_lag3,internet_access_percent_lag3,mil_expenditure_percent_lag3,mil_expenditure_usd_lag3,mobile_sub_per100_lag3,pol_stability_estimate_lag3,pol_stability_std_lag3,poverty_3dollar_ppp_lag3,poverty_multidim_undp_lag3,revenue_of_GDP._lag3,social_contrib_percent_lag3,tax_revenue_gdp_lag3,urban_growth_lag3,life_expectancy_total_years_lag3,literacy_rate_adult_total_pct_lag3,overweight_prevalence_adults_pct_lag3,uis_mean_schooling_male_25plus_lag3,Inflation_Rate_lag4,Population_lag4,Labour_Force_Female_lag4,Unemployment_Rate_lag4,Government_Spending_lag4,GDP_per_capita_lag4,V10_lag4,contraceptive_percent_married_lag4,elec_access_percent_lag4,elec_kwh_per_capita_lag4,energy_oil_equiv_kg_per_capita_lag4,gross_cap_form_gdp_lag4,gross_cap_form_usd_lag4,gross_fixed_cap_form_gdp_lag4,gross_fixed_cap_form_usd_lag4,internet_access_percent_lag4,mil_expenditure_percent_lag4,mil_expenditure_usd_lag4,mobile_sub_per100_lag4,pol_stability_estimate_lag4,pol_stability_std_lag4,poverty_3dollar_ppp_lag4,poverty_multidim_undp_lag4,revenue_of_GDP._lag4,social_contrib_percent_lag4,tax_revenue_gdp_lag4,urban_growth_lag4,life_expectancy_total_years_lag4,literacy_rate_adult_total_pct_lag4,overweight_prevalence_adults_pct_lag4,uis_mean_schooling_male_25plus_lag4,gold,silver,bronze,total
SEN,,8509215.5,,2.90025,949168028.047919,781.877783978829,,7.5,27.349226,106.125924025,210.997290875,15.60964702,1025698563.875,15.60964702,1025698563.875,0.000693,1.4425057065,94193368.3875,0.00064438625,,,72.2,,,,,3.05865229225,57.3625,,12.9525,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
SEN,,8955672,,2.8525,760427752.70858,668.255860969519,,12.9,29.6922138225,109.774273775,210.95472635,16.169517275,965863655.875,16.169517275,965863655.875,0.0130643333333333,1.274637254,74409475.67,0.023809591,-0.601866663,0.373912305,72.2,,,,,2.8710130295,57.26275,,14.2525,,1998,,8509215.5,,2.90025,949168028.047919,781.877783978829,,7.5,27.349226,106.125924025,210.997290875,15.60964702,1025698563.875,15.60964702,1025698563.875,0.000693,1.4425057065,94193368.3875,0.00064438625,,,72.2,,,,,3.05865229225,57.3625,,12.9525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
SEN,,9396087,,2.76725,795601438.186431,684.087679000413,,11.7,33.1898613925,115.069911675,221.39000605,18.2485279,1175805589.75,17.31788506,1114449843.5,0.10735,1.20552470675,75987786.1075,0.32914546825,-0.7950514855,0.359790355,,,,,,2.73540276125,57.15675,,15.665,,2000,,8955672,,2.8525,760427752.70858,668.255860969519,,12.9,29.6922138225,109.774273775,210.95472635,16.169517275,965863655.875,16.169517275,965863655.875,0.0130643333333333,1.274637254,74409475.67,0.023809591,-0.601866663,0.373912305,72.2,,,,,2.8710130295,57.26275,,14.2525,,,8509215.5,,2.90025,949168028.047919,781.877783978829,,7.5,27.349226,106.125924025,210.997290875,15.60964702,1025698563.875,15.60964702,1025698563.875,0.000693,1.4425057065,94193368.3875,0.00064438625,,,72.2,,,,,3.05865229225,57.3625,,12.9525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
SEN,2.97450083919567,9853760.25,,2.70525,765133377.04981,650.637784382984,,10.5,36.65956707,114.929379575,237.773936525,22.1747543425,1420001363,18.8031381225,1203684039,0.44466525,1.1363241075,71157200.115,1.6723952635,-0.788063407,0.344087407,63.9,,,,,2.74199090375,57.541,,17.175,,2002,,9396087,,2.76725,795601438.186431,684.087679000413,,11.7,33.1898613925,115.069911675,221.39000605,18.2485279,1175805589.75,17.31788506,1114449843.5,0.10735,1.20552470675,75987786.1075,0.32914546825,-0.7950514855,0.359790355,,,,,,2.73540276125,57.15675,,15.665,,,8955672,,2.8525,760427752.70858,668.255860969519,,12.9,29.6922138225,109.774273775,210.95472635,16.169517275,965863655.875,16.169517275,965863655.875,0.0130643333333333,1.274637254,74409475.67,0.023809591,-0.601866663,0.373912305,72.2,,,,,2.8710130295,57.26275,,14.2525,,,8509215.5,,2.90025,949168028.047919,781.877783978829,,7.5,27.349226,106.125924025,210.997290875,15.60964702,1025698563.875,15.60964702,1025698563.875,0.000693,1.4425057065,94193368.3875,0.00064438625,,,72.2,,,,,3.05865229225,57.3625,,12.9525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
SEN,1.75326856315574,10342148,,2.7475,844413806.19096,681.941293639883,,,38.825,123.331147925,245.015380725,23.746178545,1681741600.5,19.0054696475,1336942927.75,1.12391275,1.095177746,75617709.57,4.512885,-0.370670686,0.31686005,63.9,,,,,2.867562192,58.53975,39.27999878,18.735,,2004,2.97450083919567,9853760.25,,2.70525,765133377.04981,650.637784382984,,10.5,36.65956707,114.929379575,237.773936525,22.1747543425,1420001363,18.8031381225,1203684039,0.44466525,1.1363241075,71157200.115,1.6723952635,-0.788063407,0.344087407,63.9,,,,,2.74199090375,57.541,,17.175,,,9396087,,2.76725,795601438.186431,684.087679000413,,11.7,33.1898613925,115.069911675,221.39000605,18.2485279,1175805589.75,17.31788506,1114449843.5,0.10735,1.20552470675,75987786.1075,0.32914546825,-0.7950514855,0.359790355,,,,,,2.73540276125,57.15675,,15.665,,,8955672,,2.8525,760427752.70858,668.255860969519,,12.9,29.6922138225,109.774273775,210.95472635,16.169517275,965863655.875,16.169517275,965863655.875,0.0130643333333333,1.274637254,74409475.67,0.023809591,-0.601866663,0.373912305,72.2,,,,,2.8710130295,57.26275,,14.2525,,,8509215.5,,2.90025,949168028.047919,781.877783978829,,7.5,27.349226,106.125924025,210.997290875,15.60964702,1025698563.875,15.60964702,1025698563.875,0.000693,1.4425057065,94193368.3875,0.00064438625,,,72.2,,,,,3.05865229225,57.3625,,12.9525,,0,0,0,0
SEN,1.1278549724624,10849641.5,,2.77825,1139217062.45249,846.316665645744,,11.8,40.65,141.62125845,244.788367575,23.8119555775,2201079052.5,18.4085095825,1683853592.25,3.0701475,1.10124315325,100793835.505,9.550195,-0.17465517325,0.296994686,53.6,,,,,3.146107486,59.9185,39.27999878,20.28,,2006,1.75326856315574,10342148,,2.7475,844413806.19096,681.941293639883,,,38.825,123.331147925,245.015380725,23.746178545,1681741600.5,19.0054696475,1336942927.75,1.12391275,1.095177746,75617709.57,4.512885,-0.370670686,0.31686005,63.9,,,,,2.867562192,58.53975,39.27999878,18.735,,2.97450083919567,9853760.25,,2.70525,765133377.04981,650.637784382984,,10.5,36.65956707,114.929379575,237.773936525,22.1747543425,1420001363,18.8031381225,1203684039,0.44466525,1.1363241075,71157200.115,1.6723952635,-0.788063407,0.344087407,63.9,,,,,2.74199090375,57.541,,17.175,,,9396087,,2.76725,795601438.186431,684.087679000413,,11.7,33.1898613925,115.069911675,221.39000605,18.2485279,1175805589.75,17.31788506,1114449843.5,0.10735,1.20552470675,75987786.1075,0.32914546825,-0.7950514855,0.359790355,,,,,,2.73540276125,57.15675,,15.665,,,8955672,,2.8525,760427752.70858,668.255860969519,,12.9,29.6922138225,109.774273775,210.95472635,16.169517275,965863655.875,16.169517275,965863655.875,0.0130643333333333,1.274637254,74409475.67,0.023809591,-0.601866663,0.373912305,72.2,,,,,2.8710130295,57.26275,,14.2525,,0,0,0,0
SEN,2.54792629075651,11370403.5,33.94,2.76725,1513767488.50572,1026.02223165099,,11.8,45.475,159.2583353,247.196497,23.8104472675,2788553674.75,19.516059565,2301444107.25,5.41861,1.20973450075,143330141.025,20.5994,-0.17093369775,0.270362284,53.6,,,,,3.31520841375,61.4355,41.88999939,21.7425,2.13409,2008,1.1278549724624,10849641.5,,2.77825,1139217062.45249,846.316665645744,,11.8,40.65,141.62125845,244.788367575,23.8119555775,2201079052.5,18.4085095825,1683853592.25,3.0701475,1.10124315325,100793835.505,9.550195,-0.17465517325,0.296994686,53.6,,,,,3.146107486,59.9185,39.27999878,20.28,,1.75326856315574,10342148,,2.7475,844413806.19096,681.941293639883,,,38.825,123.331147925,245.015380725,23.746178545,1681741600.5,19.0054696475,1336942927.75,1.12391275,1.095177746,75617709.57,4.512885,-0.370670686,0.31686005,63.9,,,,,2.867562192,58.53975,39.27999878,18.735,,2.97450083919567,9853760.25,,2.70525,765133377.04981,650.637784382984,,10.5,36.65956707,114.929379575,237.773936525,22.1747543425,1420001363,18.8031381225,1203684039,0.44466525,1.1363241075,71157200.115,1.6723952635,-0.788063407,0.344087407,63.9,,,,,2.74199090375,57.541,,17.175,,,9396087,,2.76725,795601438.186431,684.087679000413,,11.7,33.1898613925,115.069911675,221.39000605,18.2485279,1175805589.75,17.31788506,1114449843.5,0.10735,1.20552470675,75987786.1075,0.32914546825,-0.7950514855,0.359790355,,,,,,2.73540276125,57.15675,,15.665,,0,0,0,0
SEN,3.26619275266966,11914196.5,33.94,2.8035,1938220588.08097,1228.40674225597,,,50.3,178.179784875,264.825992475,23.41485921,3445263696.75,21.1868556525,3111606168.75,6.780435,1.31962283725,193264413.35,39.362325,-0.2157569975,0.248411756,,,,,,3.30589610225,62.8515,44.965000155,23.065,2.13409,2010,2.54792629075651,11370403.5,33.94,2.76725,1513767488.50572,1026.02223165099,,11.8,45.475,159.2583353,247.196497,23.8104472675,2788553674.75,19.516059565,2301444107.25,5.41861,1.20973450075,143330141.025,20.5994,-0.17093369775,0.270362284,53.6,,,,,3.31520841375,61.4355,41.88999939,21.7425,2.13409,1.1278549724624,10849641.5,,2.77825,1139217062.45249,846.316665645744,,11.8,40.65,141.62125845,244.788367575,23.8119555775,2201079052.5,18.4085095825,1683853592.25,3.0701475,1.10124315325,100793835.505,9.550195,-0.17465517325,0.296994686,53.6,,,,,3.146107486,59.9185,39.27999878,20.28,,1.75326856315574,10342148,,2.7475,844413806.19096,681.941293639883,,,38.825,123.331147925,245.015380725,23.746178545,1681741600.5,19.0054696475,1336942927.75,1.12391275,1.095177746,75617709.57,4.512885,-0.370670686,0.31686005,63.9,,,,,2.867562192,58.53975,39.27999878,18.735,,2.97450083919567,9853760.25,,2.70525,765133377.04981,650.637784382984,,10.5,36.65956707,114.929379575,237.773936525,22.1747543425,1420001363,18.8031381225,1203684039,0.44466525,1.1363241075,71157200.115,1.6723952635,-0.788063407,0.344087407,63.9,,,,,2.74199090375,57.541,,17.175,,0,0,0,0
SEN,2.43277259545845,12495164.5,43.763,2.823,2317789193.32446,1339.51142928107,,13.1,54.05,205.10639685,298.71470085,21.9278708425,3673234602.5,20.50188048,3436706956.25,8.105,1.284253059,214404444.025,59.718575,-0.26307988925,0.24408188825,53.3,,,,,3.358132933,63.993,49.925001145,24.2075,3.18303,2012,3.26619275266966,11914196.5,33.94,2.8035,1938220588.08097,1228.40674225597,,,50.3,178.179784875,264.825992475,23.41485921,3445263696.75,21.1868556525,3111606168.75,6.780435,1.31962283725,193264413.35,39.362325,-0.2157569975,0.248411756,,,,,,3.30589610225,62.8515,44.965000155,23.065,2.13409,2.54792629075651,11370403.5,33.94,2.76725,1513767488.50572,1026.02223165099,,11.8,45.475,159.2583353,247.196497,23.8104472675,2788553674.75,19.516059565,2301444107.25,5.41861,1.20973450075,143330141.025,20.5994,-0.17093369775,0.270362284,53.6,,,,,3.31520841375,61.4355,41.88999939,21.7425,2.13409,1.1278549724624,10849641.5,,2.77825,1139217062.45249,846.316665645744,,11.8,40.65,141.62125845,244.788367575,23.8119555775,2201079052.5,18.4085095825,1683853592.25,3.0701475,1.10124315325,100793835.505,9.550195,-0.17465517325,0.296994686,53.6,,,,,3.146107486,59.9185,39.27999878,20.28,,1.75326856315574,10342148,,2.7475,844413806.19096,681.941293639883,,,38.825,123.331147925,245.015380725,23.746178545,1681741600.5,19.0054696475,1336942927.75,1.12391275,1.095177746,75617709.57,4.512885,-0.370670686,0.31686005,63.9,,,,,2.867562192,58.53975,39.27999878,18.735,,0,0,0,0
SEN,1.69009592326921,13153913.5,43.763,3.6325,2565316867.2073,1339.30736192126,,15.45,56.625,231.51486515,301.093013275,22.4444331075,3970300669.5,20.600995205,3644817161.5,10.425,1.2185875855,214830662.15,80.044075,-0.216893021,0.2335571945,53.3,,,,,3.5780853255,64.97175,47.670000075,25.185,3.34518,2014,2.43277259545845,12495164.5,43.763,2.823,2317789193.32446,1339.51142928107,,13.1,54.05,205.10639685,298.71470085,21.9278708425,3673234602.5,20.50188048,3436706956.25,8.105,1.284253059,214404444.025,59.718575,-0.26307988925,0.24408188825,53.3,,,,,3.358132933,63.993,49.925001145,24.2075,3.18303,3.26619275266966,11914196.5,33.94,2.8035,1938220588.08097,1228.40674225597,,,50.3,178.179784875,264.825992475,23.41485921,3445263696.75,21.1868556525,3111606168.75,6.780435,1.31962283725,193264413.35,39.362325,-0.2157569975,0.248411756,,,,,,3.30589610225,62.8515,44.965000155,23.065,2.13409,2.54792629075651,11370403.5,33.94,2.76725,1513767488.50572,1026.02223165099,,11.8,45.475,159.2583353,247.196497,23.8104472675,2788553674.75,19.516059565,2301444107.25,5.41861,1.20973450075,143330141.025,20.5994,-0.17093369775,0.270362284,53.6,,,,,3.31520841375,61.4355,41.88999939,21.7425,2.13409,1.1278549724624,10849641.5,,2.77825,1139217062.45249,846.316665645744,,11.8,40.65,141.62125845,244.788367575,23.8119555775,2201079052.5,18.4085095825,1683853592.25,3.0701475,1.10124315325,100793835.505,9.550195,-0.17465517325,0.296994686,53.6,,,,,3.146107486,59.9185,39.27999878,20.28,,0,0,0,0
SEN,0.293357764409997,13941694.25,34.503,5.368,2698690315.26065,1330.89186639781,,21.1,58.75,249.236413575,288.776422975,25.10113532,4654339431,22.342083545,4147474224,15.825,1.19691150625,222030251.175,96.5214,-0.12187330225,0.211883705,,,19.19785289,4.636848575,15.77433605,3.89914236175,65.82975,43.559999465,26.085,3.50733,2016,1.69009592326921,13153913.5,43.763,3.6325,2565316867.2073,1339.30736192126,,15.45,56.625,231.51486515,301.093013275,22.4444331075,3970300669.5,20.600995205,3644817161.5,10.425,1.2185875855,214830662.15,80.044075,-0.216893021,0.2335571945,53.3,,,,,3.5780853255,64.97175,47.670000075,25.185,3.34518,2.43277259545845,12495164.5,43.763,2.823,2317789193.32446,1339.51142928107,,13.1,54.05,205.10639685,298.71470085,21.9278708425,3673234602.5,20.50188048,3436706956.25,8.105,1.284253059,214404444.025,59.718575,-0.26307988925,0.24408188825,53.3,,,,,3.358132933,63.993,49.925001145,24.2075,3.18303,3.26619275266966,11914196.5,33.94,2.8035,1938220588.08097,1228.40674225597,,,50.3,178.179784875,264.825992475,23.41485921,3445263696.75,21.1868556525,3111606168.75,6.780435,1.31962283725,193264413.35,39.362325,-0.2157569975,0.248411756,,,,,,3.30589610225,62.8515,44.965000155,23.065,2.13409,2.54792629075651,11370403.5,33.94,2.76725,1513767488.50572,1026.02223165099,,11.8,45.475,159.2583353,247.196497,23.8104472675,2788553674.75,19.516059565,2301444107.25,5.41861,1.20973450075,143330141.025,20.5994,-0.17093369775,0.270362284,53.6,,,,,3.31520841375,61.4355,41.88999939,21.7425,2.13409,0,0,0,0
SEN,0.300098737550382,14813739,36.6826666666667,5.28275,2748244671.99228,1310.0355668936,,24.6,61.925,264.538278625,286.67082505,26.7228357225,5201170725,24.0626924525,4679523532.5,23.676975,1.37390628625,266231781.375,101.73975,-0.15003145575,0.20438849525,,,20.4527034333333,4.67325323433333,16.0173213866667,3.96385659575,66.55875,47.1966667166667,26.99,4.1292,2018,0.293357764409997,13941694.25,34.503,5.368,2698690315.26065,1330.89186639781,,21.1,58.75,249.236413575,288.776422975,25.10113532,4654339431,22.342083545,4147474224,15.825,1.19691150625,222030251.175,96.5214,-0.12187330225,0.211883705,,,19.19785289,4.636848575,15.77433605,3.89914236175,65.82975,43.559999465,26.085,3.50733,1.69009592326921,13153913.5,43.763,3.6325,2565316867.2073,1339.30736192126,,15.45,56.625,231.51486515,301.093013275,22.4444331075,3970300669.5,20.600995205,3644817161.5,10.425,1.2185875855,214830662.15,80.044075,-0.216893021,0.2335571945,53.3,,,,,3.5780853255,64.97175,47.670000075,25.185,3.34518,2.43277259545845,12495164.5,43.763,2.823,2317789193.32446,1339.51142928107,,13.1,54.05,205.10639685,298.71470085,21.9278708425,3673234602.5,20.50188048,3436706956.25,8.105,1.284253059,214404444.025,59.718575,-0.26307988925,0.24408188825,53.3,,,,,3.358132933,63.993,49.925001145,24.2075,3.18303,3.26619275266966,11914196.5,33.94,2.8035,1938220588.08097,1228.40674225597,,,50.3,178.179784875,264.825992475,23.41485921,3445263696.75,21.1868556525,3111606168.75,6.780435,1.31962283725,193264413.35,39.362325,-0.2157569975,0.248411756,,,,,,3.30589610225,62.8515,44.965000155,23.065,2.13409,0,0,0,0
SEN,1.09413381135723,15694235.75,37.6736666666667,3.71275,2999791620.06277,1376.74554273806,,26.725,65.65,280.266487375,284.5000637,29.9477121625,6529389132.25,26.9329882375,5866582951.25,33.501975,1.56620616125,338039671.225,104.06,-0.08786464575,0.2154721915,19.1,50.8,20.7853819475,4.7721202175,16.768791055,3.80376831375,67.2075,47.86000061,27.9325,4.1292,2020,0.300098737550382,14813739,36.6826666666667,5.28275,2748244671.99228,1310.0355668936,,24.6,61.925,264.538278625,286.67082505,26.7228357225,5201170725,24.0626924525,4679523532.5,23.676975,1.37390628625,266231781.375,101.73975,-0.15003145575,0.20438849525,,,20.4527034333333,4.67325323433333,16.0173213866667,3.96385659575,66.55875,47.1966667166667,26.99,4.1292,0.293357764409997,13941694.25,34.503,5.368,2698690315.26065,1330.89186639781,,21.1,58.75,249.236413575,288.776422975,25.10113532,4654339431,22.342083545,4147474224,15.825,1.19691150625,222030251.175,96.5214,-0.12187330225,0.211883705,,,19.19785289,4.636848575,15.77433605,3.89914236175,65.82975,43.559999465,26.085,3.50733,1.69009592326921,13153913.5,43.763,3.6325,2565316867.2073,1339.30736192126,,15.45,56.625,231.51486515,301.093013275,22.4444331075,3970300669.5,20.600995205,3644817161.5,10.425,1.2185875855,214830662.15,80.044075,-0.216893021,0.2335571945,53.3,,,,,3.5780853255,64.97175,47.670000075,25.185,3.34518,2.43277259545845,12495164.5,43.763,2.823,2317789193.32446,1339.51142928107,,13.1,54.05,205.10639685,298.71470085,21.9278708425,3673234602.5,20.50188048,3436706956.25,8.105,1.284253059,214404444.025,59.718575,-0.26307988925,0.24408188825,53.3,,,,,3.358132933,63.993,49.925001145,24.2075,3.18303,0,0,0,0
SEN,1.73614169802292,16569376.5,37.476,3.29875,3535187183.36152,1485.73284699358,,27,67.175,305.9823473,286.929972125,34.6498949175,8581092021,30.60001152,7576653652.25,47.31605,1.59568748575,392703887.775,110.59025,-0.098163789,0.22726396475,18.5,50.8,20.506364645,4.759954986,17.449124245,3.647976197,67.35275,46.72000122,28.92,,2022,1.09413381135723,15694235.75,37.6736666666667,3.71275,2999791620.06277,1376.74554273806,,26.725,65.65,280.266487375,284.5000637,29.9477121625,6529389132.25,26.9329882375,5866582951.25,33.501975,1.56620616125,338039671.225,104.06,-0.08786464575,0.2154721915,19.1,50.8,20.7853819475,4.7721202175,16.768791055,3.80376831375,67.2075,47.86000061,27.9325,4.1292,0.300098737550382,14813739,36.6826666666667,5.28275,2748244671.99228,1310.0355668936,,24.6,61.925,264.538278625,286.67082505,26.7228357225,5201170725,24.0626924525,4679523532.5,23.676975,1.37390628625,266231781.375,101.73975,-0.15003145575,0.20438849525,,,20.4527034333333,4.67325323433333,16.0173213866667,3.96385659575,66.55875,47.1966667166667,26.99,4.1292,0.293357764409997,13941694.25,34.503,5.368,2698690315.26065,1330.89186639781,,21.1,58.75,249.236413575,288.776422975,25.10113532,4654339431,22.342083545,4147474224,15.825,1.19691150625,222030251.175,96.5214,-0.12187330225,0.211883705,,,19.19785289,4.636848575,15.77433605,3.89914236175,65.82975,43.559999465,26.085,3.50733,1.69009592326921,13153913.5,43.763,3.6325,2565316867.2073,1339.30736192126,,15.45,56.625,231.51486515,301.093013275,22.4444331075,3970300669.5,20.600995205,3644817161.5,10.425,1.2185875855,214830662.15,80.044075,-0.216893021,0.2335571945,53.3,,,,,3.5780853255,64.97175,47.670000075,25.185,3.34518,0,0,0,0
SEN,5.08994165406023,17434690.5,34.1385,3.1285,4184014036.16094,1582.81398799182,,26.5,68.6,362.865814225,295.44946615,40.304830465,11188414592.25,33.6285318225,9330876365.5,57.60025,1.54923784475,424620898.9,117.75625,-0.15476477525,0.231871236,17.9,,21.84192715,4.2379560865,18.2821310175,3.49718202625,67.70875,50.36000061,29.6866666666667,,2024,1.73614169802292,16569376.5,37.476,3.29875,3535187183.36152,1485.73284699358,,27,67.175,305.9823473,286.929972125,34.6498949175,8581092021,30.60001152,7576653652.25,47.31605,1.59568748575,392703887.775,110.59025,-0.098163789,0.22726396475,18.5,50.8,20.506364645,4.759954986,17.449124245,3.647976197,67.35275,46.72000122,28.92,,1.09413381135723,15694235.75,37.6736666666667,3.71275,2999791620.06277,1376.74554273806,,26.725,65.65,280.266487375,284.5000637,29.9477121625,6529389132.25,26.9329882375,5866582951.25,33.501975,1.56620616125,338039671.225,104.06,-0.08786464575,0.2154721915,19.1,50.8,20.7853819475,4.7721202175,16.768791055,3.80376831375,67.2075,47.86000061,27.9325,4.1292,0.300098737550382,14813739,36.6826666666667,5.28275,2748244671.99228,1310.0355668936,,24.6,61.925,264.538278625,286.67082505,26.7228357225,5201170725,24.0626924525,4679523532.5,23.676975,1.37390628625,266231781.375,101.73975,-0.15003145575,0.20438849525,,,20.4527034333333,4.67325323433333,16.0173213866667,3.96385659575,66.55875,47.1966667166667,26.99,4.1292,0.293357764409997,13941694.25,34.503,5.368,2698690315.26065,1330.89186639781,,21.1,58.75,249.236413575,288.776422975,25.10113532,4654339431,22.342083545,4147474224,15.825,1.19691150625,222030251.175,96.5214,-0.12187330225,0.211883705,,,19.19785289,4.636848575,15.77433605,3.89914236175,65.82975,43.559999465,26.085,3.50733,0,0,0,0
SRB,,7617341.5,,13.38525,4070112994.35028,2349.40645150289,,,100,3580.983265,1766.552616,13.170774,2360451977,10.63639301,1906242938,,,,,,,,,,,,0.54415593475,72.045817075,,46.145,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
SRB,,7617924.5,,13.4435,5464139977.11186,2992.27200750429,,,100,3712.9777195,1941.992904,13.3940448633333,3060265642.66667,10.7532454033333,2458302261.66667,,3.648895181,457182483.95,,-1.034719825,0.373912305,,,,,,0.3808205635,72.61067683,,46.455,,1998,,7617341.5,,13.38525,4070112994.35028,2349.40645150289,,,100,3580.983265,1766.552616,13.170774,2360451977,10.63639301,1906242938,,,,,,,,,,,,0.54415593475,72.045817075,,46.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
SRB,,7582217.25,,13.6,5612613477.85344,3042.94842857303,,,100,3934.503575,2086.6983105,10.84779490475,2562777158.75,10.8367444725,2504594859.25,,3.703908944,573489170.525,,-1.5885842445,0.359790355,,,,,,0.139385966,71.9362439025,,46.85,,2000,,7617924.5,,13.4435,5464139977.11186,2992.27200750429,,,100,3712.9777195,1941.992904,13.3940448633333,3060265642.66667,10.7532454033333,2458302261.66667,,3.648895181,457182483.95,,-1.034719825,0.373912305,,,,,,0.3808205635,72.61067683,,46.455,,,7617341.5,,13.38525,4070112994.35028,2349.40645150289,,,100,3580.983265,1766.552616,13.170774,2360451977,10.63639301,1906242938,,,,,,,,,,,,0.54415593475,72.045817075,,46.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
