Country Name,Year,Country Code,Life expectancy,Literacy rate,Obesity rate,Schooling years,contraceptive_percent_married,elec_access_percent,elec_kwh_per_capita,energy_oil_equiv_kg_per_capita,gross_cap_form_gdp,internet_access_percent,mil_expenditure_percent,mobile_sub_per100,pol_stability_estimate,pol_stability_std,poverty_ratio,revenue_of_GDP.,urban_growth,urban_percentage,Inflation_Rate,Population,Labour_Force_Female,Unemployment_Rate,Government_Spending,GDP_per_capita,gold,silver,bronze,total,edition,edition_id
Belgium,2020,BEL,81.444512195,,51.0025,12.36665,66.7,100,7660.94076711876,4671.55692842651,24.656914993233,89.5322,0.91895890464807,100.017375,0.447712644934654,0.217157676815987,13.8666666666667,38.2300857444477,0.493783788262758,98.0205,1.58918681021564,11457449,49.35,5.985,123428500620.888,46036.361075608,3,1,3,7,2020 Summer Olympics,61
Belgium,2022,BEL,81.5573170725,,51.04,,,100,7514.51234601829,4588.60425758758,25.0279054833645,92.149575,1.03050928504238,100.804525,0.55603451281786,0.226712018251419,13.075,37.4218872358574,0.586552916830357,98.0975,3.55384290558763,11573497,49.99875,5.68175,133572470910.128,48775.8501190327,1,0,1,2,2022 Winter Olympics,62
Belgium,2024,BEL,81.97886179,,51.065,,,100,7297.17122241323,4413.51115335869,25.1886652046671,94.29965,1.14524634935805,102.113,0.549505760272344,0.22636079788208,12.75,37.489443454918,0.759241563551735,98.17075,4.80756559532642,11732668,50.5525,5.7085,145126582051.276,53281.298762102,3,1,6,10,Paris 2024,2024
Bermuda,2020,BMU,81.09475,,60.4425,,,100,,,13.5399558621829,98.37,,104.121666666667,1.04242514073849,0.292907424271107,,,0.364941433538441,100,,63974,,,866048500,112079.708677764,1,0,0,1,2020 Summer Olympics,61
Botswana,2012,BWA,59.38325,,36.4475,,,51.15,1533.61113529686,1112.92570953008,35.612498406414,9.2875,2.69252569401183,124.102275,1.02838976681232,0.238959033042193,19.3,38.0641628656926,4.09988392143098,62.9955,7.99838747250249,2051484,53.148,17.50875,4058606775.5945,6295.39686190166,0,1,0,1,2012 Summer Olympics,54
Botswana,2020,BWA,66.65025,,40.25,,67.4,69.4,1564.48453919313,1246.40336687376,28.6141190886099,58.2426,3.14733719330909,153.137,1.01906591653824,0.225453946739435,,30.7958436651346,2.48598634692172,69.79875,2.80237998850866,2315966,59.8675,20.114,5076602835.41956,7002.07761879197,0,0,1,1,2020 Summer Olympics,61
Botswana,2024,BWA,67.0716666666667,,41.735,,,75.2,1488.99555403845,1154.02383655107,30.1608900838127,80.1558666666667,2.65250573312306,176.828,1.05127696196238,0.225253318746885,,29.6380506065985,2.49394925777734,72.53525,6.69812798622182,2460679,61.97075,23.31,5873744496.23714,7914.5482077095,1,1,0,2,Paris 2024,2024
Brazil,2012,BRA,73.9045,90.857500075,51.005,7.217845,,99.075,2401.48357580039,1367.40757647201,20.9602382685606,43.53,1.46713507031134,108.997975,0.0226315876934678,0.234764486551285,,26.0900710892544,1.18850028843418,84.48325,5.49167761558741,194485681,54.956,8.1675,423213290262.591,11500.0717651594,3,5,9,17,2012 Summer Olympics,54
Brazil,2016,BRA,74.90475,92.0175018325,55.195,7.5439,80.2004995714604,99.675,2627.8995605356,1476.69946461171,18.6558376379552,56.197875,1.3432957684875,131.20775,-0.260435733944178,0.204441029578447,,25.3668307716926,1.11989471832467,85.62825,7.57559884225441,200864268,52.784,8.486,414991544120.703,10626.5920818238,7,6,6,19,2016 Summer Olympics,59
Brazil,2020,BRA,75.33275,93.7423947625,59.3925,7.9173,,99.75,2634.15227421569,1407.61077274409,15.3383101579838,73.290175,1.39828922661902,101.428825,-0.525165408849716,0.205422695726156,,24.3470845207424,0.958540231487859,86.69375,3.51399197107416,206731751,53.507,12.6885,367246531445.42,8871.29949533747,7,6,8,21,2020 Summer Olympics,61
Brazil,2024,BRA,74.586,94.6386864875,62.485,,,99.7666666666667,2809.40452714163,1448.11509221919,17.5701200585263,82.45795,1.10409900353615,102.363333333333,-0.407828162113825,0.211515734593074,,25.6476972889646,0.666028593768106,87.669,6.63569818619522,210749002,53.17525,9.4925,374117883783.672,9477.94353399388,3,7,10,20,Paris 2024,2024
Bulgaria,2012,BGR,73.850609755,98.34999847,49.5525,10.8539925,,93.8,4666.24385590854,2454.18128301702,23.5753643046876,47.7775,1.50644806150207,141.50925,0.348838582634926,0.234764486551285,,30.3928422842257,-0.162884625010026,72.4695,3.09166615212955,7373564,47.57875,10.1565,8697471123.44567,7280.93993154831,0,2,1,3,2012 Summer Olympics,54
Bulgaria,2016,BGR,74.688414635,,50.5075,11.210205,,96.275,4909.693701567,2524.28216414246,20.6190517318979,56.258425,1.31335611920913,132.42475,0.0819888240657748,0.204441029578447,23.15,32.8947881465068,-0.990616516957863,73.82075,-0.357843352299358,7027985,48.34775,10.27075,8929659257.48001,7739.18366635863,0,1,2,3,2016 Summer Olympics,59
Bulgaria,2020,BGR,74.561585365,,51.3025,11.36009,,98.925,5360.56156182517,2733.04332612101,20.4408506956784,66.5754,1.84963321021695,117.80125,0.432176575064659,0.217157676815987,22.625,34.2414571901183,-0.825208654187288,75.1775,2.41307783730127,6670422,49.27225,5.1825,11311836643.6799,9927.95659655578,3,1,2,6,2020 Summer Olympics,61
Bulgaria,2024,BGR,73.6934959333333,,51.855,,,99.9333333333333,5485.99548644014,2830.58803104213,20.871664905125,79.306725,1.65238346498257,116.508,0.340009828408559,0.225253318746885,21.7333333333333,35.0614095809476,0.0331871856120169,76.5315,7.62809102759455,6465840,49.25575,4.4895,18358157331.8365,15067.0406546141,3,1,3,7,Paris 2024,2024
Burkina Faso,2020,BFA,60.047,34.50499916,19.015,,29.2848253743821,16.875,120.570871261462,287.860229535249,20.1800817125888,9.0886275,1.90839610401713,96.23825,-1.20708067715168,0.223713200539351,41.4,17.2749391964284,4.73504649250844,29.672,0.522563330923457,20693334,55.3655,4.77525,3055698316.70811,769.161817741541,0,0,1,1,2020 Summer Olympics,61
Burundi,2016,BDI,59.95975,63.49000168,13.38,2.02313,28.5443378957827,7.575,,,12.5591409736512,1.6266525,2.2887106209844,36.694025,-1.50912648439407,0.220725648105145,64.9,14.773299278228,5.27793266796921,11.931,5.86142223584614,10881539,79.831,1.48625,655771589.398912,250.409140801634,0,1,0,1,2016 Summer Olympics,59
Cabo Verde,2024,CPV,75.4633333333333,88.47000122,46.25,,,97.0666666666667,,,21.2332532804801,72.1938666666667,0.515651660871846,113.500333333333,0.908227801322937,0.246823464830717,24.8,,1.14209252919294,67.76025,3.6414068542136,520899,,12.51775,543002447.216729,4607.22552093445,0,0,1,1,Paris 2024,2024
Cameroon,2012,CMR,57.27575,71.19000244,34.3125,5.2061,23.4,53.35,256.118495372713,362.883601942801,18.3803171011031,5.16,1.20836170852955,50.1524,-0.61548974364996,0.238066028803587,,15.8693647931459,4.01426261878151,51.8615,2.83749811917314,19955968,70.66,3.919,3418436428.79654,1455.75908153635,0,0,1,1,2012 Summer Olympics,54
Canada,2012,CAN,81.3836585375,,58.47,13.21356,,100,16320.2536449059,7677.78042353112,23.6151240144047,81.65,1.22089761575847,75.74055,1.06339652836323,0.234764486551285,,17.0963843932893,1.25163851565283,80.982,1.62603791597607,34172146,62.2995,7.91675,353372911541.336,48332.4383419064,2,6,10,18,2012 Summer Olympics,54
Canada,2014,CAN,81.66890244,,58.655,13.21356,,100,16436.4447808687,7700.74383920744,24.6993449382509,84.73,1.07599724837006,79.548275,1.10677939653397,0.219055660068989,,16.944415487695,1.11513513104254,81.15725,1.81818528124066,34891918,62.0955,7.29875,378129535108.196,52123.2913535961,10,10,5,25,2014 Winter Olympics,58
Canada,2016,CAN,81.8237804875,,58.7825,13.32034,,100,16154.5630946852,7770.96457904659,24.0902740594545,88.52,1.07729086038973,82.1261,1.18491852283478,0.204441029578447,,17.411956290196,1.03683464744086,81.23875,1.34973217823689,35582589,61.71075,7.03725,348716808009.956,47376.8043818128,4,3,15,22,2016 Summer Olympics,59
Canada,2018,CAN,81.846890245,,58.895,13.32034,,100,15661.5272027929,7992.9715277807,23.3776234862128,92.12535,1.246611378117,85.6278,1.13910017907619,0.204470425844192,,18.0639063301026,1.18946302256746,81.33,1.60477767724109,36358249,61.45025,6.5615,336213465932.908,44394.2649899812,11,8,10,29,2018 Winter Olympics,60
Canada,2020,CAN,81.8301219525,,58.9925,,,100,15253.6701204378,7989.40764689547,23.1612305442003,92.888575,1.33873062518203,87.7214,1.01544201374054,0.217157676815987,,18.4518586393413,1.37412222146375,81.45125,1.63284461435863,37316207,61.11775,6.9025,358612271829.792,45389.8782292722,7,7,10,24,2020 Summer Olympics,61
Canada,2022,CAN,81.6152439025,,59.08,,,100,14969.6495418212,7680.88627110965,23.8352160272298,93.0375,1.28710503821339,88.5945,0.937783583998679,0.226712018251419,,19.0256194037223,1.33046893511652,81.61225,3.2160657487788,38205732,61.00825,7.03825,403467430368.866,49758.5427517742,4,8,14,26,2022 Winter Olympics,62
Canada,2024,CAN,81.4695934966667,,59.125,,,100,14790.2293559667,7479.65052788607,24.1967373325675,93.9645,1.2520245591367,90.9313333333333,0.85514634847641,0.22636079788208,,19.8433524137685,2.1839681630757,81.81175,4.11464494234685,39636970,61.3245,6.16775,444014221488.271,54411.6021182082,9,7,11,27,Paris 2024,2024
Chile,2024,CHL,79.7396666666667,,78.365,,,100,4350.71566753946,2065.67646004095,24.1265643392391,92.7426333333333,1.60769572359691,135.852333333333,0.143223817149798,0.22636079788208,6.5,24.3983946528972,0.614196704401902,87.96425,7.01193913086306,19608244,50.46775,8.89975,47980131741.4557,16347.3437509739,1,1,0,2,Paris 2024,2024
China,2024,CHN,78.0906666666667,,36.975,,,100,6161.2190191963,2717.07437746246,42.0558016291731,82.816125,1.631248380474,124.644666666667,-0.493612209955851,0.211515734593074,,14.7820657832262,1.58372157933559,64.0465,0.85188911506691,1411055000,,4.69275,3056260630618.73,13028.0919399545,40,27,24,91,Paris 2024,2024
Colombia,2012,COL,75.0495,93.39666748,52.2175,7.433415,79.1,96.65,1147.78152810604,701.78368915252,22.2441452149044,38.957725,3.43924793404126,100.9921,-1.51399916410446,0.234764486551285,41,23.0878307933682,1.57389696189691,78.14675,3.26471355681198,45006071,54.77125,10.8665,41545280812.2637,6789.71530526364,1,3,5,9,2012 Summer Olympics,54
Colombia,2016,COL,76.01975,94.3633346566667,55.225,8.0076325,81,98.05,1458.75379029455,891.277858298927,23.281742590257,54.5774,3.14040320371281,118.3905,-1.09159842133522,0.204441029578447,37.325,24.0678505536304,1.36722418246848,79.587,4.35478038137333,46781116,55.223,8.88475,48187530017.862,7168.66705358788,3,2,3,8,2016 Summer Olympics,59
Colombia,2020,COL,76.13675,95.2181774025,57.725,8.46873,,99.025,1500.51435201288,843.825739363191,20.8259022210911,65.297125,3.2309931680431,131.83475,-0.816758990287781,0.217157676815987,37.75,23.8304930640402,2.03593867777789,80.93825,3.40113422862932,49423381,51.9515,11.17725,48821820496.2219,6277.18326471155,0,4,1,5,2020 Summer Olympics,61
Colombia,2024,COL,75.6436666666667,95.445746795,59.435,,,99.5666666666667,1531.67917646376,862.175483391138,18.0578468636907,74.3872333333334,2.96025286306964,156.601,-0.767281969388326,0.225253318746885,35.675,25.7891962712952,1.46394922610375,82.199,8.00431984019058,52033408,51.699,10.91175,53696133424.3854,6954.47283304422,0,3,1,4,Paris 2024,2024
Croatia,2012,HRV,76.64695122,,57.185,11.1805,,100,3866.76514539496,2134.63241157655,20.4388038903161,56.715,1.71585602997621,114.81175,0.613007292151451,0.245641943067313,20.35,34.828720419243,0.023512381006096,55.2425,2.27347106898085,4285399,45.61375,12.60875,13618255105.754,14102.7332083456,3,1,2,6,2012 Summer Olympics,54
Croatia,2014,HRV,77.3097560975,,58.4125,11.1805,,100,3811.70117303794,2014.51771181022,18.4502632821965,63.761375,1.709184930847,113.30575,0.623104706406593,0.221532184630633,19.825,35.2362051431866,-0.206441238488174,55.61425,1.9215466670656,4244127,45.3745,16.0385,13670188975.7295,14132.0123098027,0,1,0,1,2014 Winter Olympics,58
Croatia,2016,HRV,77.6231707325,,59.63,,,100,3874.21313566046,1994.02711372554,19.0395579236815,69.46445,1.69531614414685,107.319,0.625621259212494,0.204441029578447,19.725,37.0391472366919,-0.516600183212416,56.04675,0.102971725019145,4173528,46.242,15.95475,12576050956.7988,13357.7108230852,5,3,2,10,2016 Summer Olympics,59
Croatia,2020,HRV,77.8487804875,,62.075,,,100,4271.9093347854,2141.41299367178,22.2025301807141,74.947875,1.62244980908396,108.99725,0.692094475030899,0.217157676815987,18.775,38.7056735469476,-0.696598618390828,57.10225,0.889032208575287,3973444,45.48425,8.441,13342420285.2035,14933.8320341821,3,3,2,8,2020 Summer Olympics,61
Croatia,2024,HRV,77.49105691,,63.91,,,100,4488.71995559022,2201.56191394623,23.6632577556161,82.5498,1.84738835060761,114.653,0.630623658498128,0.225253318746885,20.3,37.6032187013458,0.28960540850921,58.40425,6.06209355614837,3865152,47.87475,6.4725,17463500469.3061,20513.2337857689,2,2,3,7,Paris 2024,2024
Cuba,2012,CUB,77.91825,99.66999817,45.8225,11.53577,74.31548663,97.925,1329.88752643265,970.529748722876,9.51422113928306,16.861825,3.43248028570485,10.22305,0.323400676250458,0.24592350050807,,,0.145365900480628,76.643,,11299218,41.6295,2.7025,22719768518.5185,5734.20013552705,5,3,7,15,2012 Summer Olympics,54
Cuba,2016,CUB,77.79225,,49.2625,,73.71987482,98.85,1486.95071597163,958.847422474057,8.98859965663558,34.321,3.30117822806985,26.267175,0.5558170825243,0.216697551310063,,,-0.034752883691659,76.8785,,11281154,57.3,2.5975,27093900044.5552,7453.3868961653,5,2,4,11,2016 Summer Olympics,59
Cuba,2020,CUB,77.3865,97.65000153,52.6475,,69.0951384694291,99.675,1512.17373835145,880.828174709432,10.9255283811411,64.7293,2.87430530595606,50.605925,0.621440306305885,0.22902249917388,,,-0.113217930638214,77.07925,,11213536,,1.83625,33742050000,9089.89819124659,7,3,5,15,2020 Summer Olympics,61
Cuba,2024,CUB,76.305,,55.145,,62.1,100,1190.94198069501,815.126160642382,21.4547923215466,69.0561666666667,,67.3869666666667,0.422809918721517,0.238348787029584,,,-0.294117695967726,77.46825,,11045425,,1.79625,,,2,1,6,9,Paris 2024,2024
Cyprus,2012,CYP,80.7475,98.68000031,54.2225,11.594345,,100,4285.97890897718,2133.40628526827,20.1461026915163,55.08745,1.76558196285725,124.333,0.521460711956024,0.240164790302515,15.1,37.6800580483631,1.43467932271409,67.47825,2.1087052473344,1137269,57.3475,7.998,4988256887.55407,31204.8022460938,0,1,0,1,2012 Summer Olympics,54
Cyprus,2024,CYP,80.885,,53.83,,,100,3802.34641476437,1673.90242984756,19.8749447579872,90.5272,1.82841815134016,150.976333333333,0.418529689311981,0.22636079788208,13.9,39.3137772088455,1.15071534656707,66.959,4.04578593136321,1337984,59.78525,6.50475,6097622582.62294,35708.517578125,0,1,0,1,Paris 2024,2024
Czechia,2012,CZE,77.6128048775,,55.3825,12.4170275,,100,6265.35857945869,4160.05284753685,26.3508387546295,69.2925,1.16159740987252,125.776,1.01457171142101,0.234764486551285,9.25,30.8049654589439,0.234744796269069,73.24025,1.92423670711978,10481304,49.5905,6.9085,42970898490.8101,20510.2501429365,4,4,3,11,2012 Summer Olympics,54
Czechia,2014,CZE,78.2371951225,,56.005,12.5557425,,100,6280.38906223113,4087.27234130829,25.5001187828226,73.065525,1.0305912133399,129.24,1.05949819087982,0.219055660068989,9.4,31.3851107496673,0.165267099446358,73.264,1.7467821661117,10511623,50.32275,6.688,42074742150.0604,20590.513824587,2,4,3,9,2014 Winter Olympics,58
Czechia,2016,CZE,78.6512195125,,56.7025,12.6612775,,100,6345.78842249458,4001.26482788959,25.4424814033537,75.123025,0.981005433992783,124.9235,1.00210107862949,0.204441029578447,9.55,31.3096566528614,0.258843116944495,73.43025,0.693788804966964,10538002,51.2235,5.51525,38752309691.5196,19246.1198142124,1,2,7,10,2016 Summer Olympics,59
Czechia,2018,CZE,78.90304878,,57.45,12.7445466666667,,100,6496.99609814367,4020.2114054743,25.6939946538235,77.88935,0.996953775122135,119.2975,0.987674728035927,0.204470425844192,9.625,31.4229229589236,0.385784029149314,73.6285,1.39822442299426,10584189,52.0465,3.53475,40528685587.6758,20326.1745130571,2,2,3,7,2018 Winter Olympics,60
Czechia,2020,CZE,78.8658536575,,58.2075,12.82321,,100,6489.4973009705,3984.4124571213,25.4086012083989,80.4033,1.12996185039077,121.91275,0.96784682571888,0.217157676815987,9.45,31.4887382701749,0.475566643309661,73.86225,2.65230004456373,10648523,52.36625,2.426,48084275883.7146,23038.6852900295,4,4,3,11,2020 Summer Olympics,61
Czechia,2022,CZE,78.4018292675,,58.9625,,,100,6466.44731256046,3929.66600468749,27.5159726778624,82.354125,1.31265418408536,125.40575,0.903994023799896,0.226712018251419,9.43333333333333,30.9708257425623,0.296439768214516,74.14325,6.23729532649928,10636904,52.12825,2.398,55531277588.6657,25878.574042779,1,0,1,2,2022 Winter Olympics,62
Czechia,2024,CZE,78.6764227633333,,59.34,,,100,6339.66811791829,3820.43144622613,28.3047997594429,85.223125,1.43335462038975,126.761,0.909671346346537,0.22636079788208,10.2,30.5008801994161,0.654528871621757,74.47025,8.00914555585858,10731024,52.3385,2.528,62195819257.1018,29819.0914672375,3,0,2,5,Paris 2024,2024
Denmark,2012,DNK,79.3871951225,,44.635,12.5968375,,100,6187.88865852584,3286.98234375649,18.7673117523419,89.4075,1.35353766751103,124.66,1.01433685421944,0.235633369535208,,39.3149026891031,0.630444689400047,86.887,2.19305784928753,5558230,58.80825,7.4305,88959966883.3467,59192.7011009921,2,4,3,9,2012 Summer Olympics,54
Denmark,2016,DNK,80.63902439,,44.75,12.67735,,100,5901.80595792959,2923.90468243935,20.4312403197619,95.980375,1.15890222877258,124.64425,0.912746220827102,0.204441029578447,,39.6359969152646,0.745727549670777,87.4675,0.513781618554798,5667475,57.2265,6.644,83833760155.335,57873.2461088804,2,6,7,15,2016 Summer Olympics,59
Denmark,2020,DNK,81.2774390225,,44.84,12.87102,,100,5769.73437371711,2790.31995815897,22.2844480081255,97.253525,1.27199900700279,124.33875,0.918688088655472,0.217157676815987,12.2,38.6266514445854,0.58208319019377,87.93525,0.784896295913349,5801110,57.73625,5.40475,84768869211.5572,59809.0182221757,3,4,4,11,2020 Summer Olympics,61
Denmark,2024,DNK,81.5211382133333,,44.9,,,100,5952.57534955964,2606.50750346713,23.1893111162149,98.8177,1.54031123027029,126.335666666667,0.882809440294902,0.22636079788208,12.4,37.6199776513237,0.760769498594952,88.432,3.55674776221367,5920928,59.503,5.0395,92015553435.6259,69531.2349057049,2,2,5,9,Paris 2024,2024
Dominica,2024,DMA,70.6816666666667,,58.7,,,100,,,,83.2778333333333,,88.85175,1.30913511912028,0.268950512011846,,,-0.0854951204398426,71.85325,3.19758227449966,66685,,,,9504.57648543541,1,0,0,1,Paris 2024,2024
Dominican Republic,2012,DOM,72.23475,89.9366683966667,53.7375,7.44624666666667,73,97.95,1338.46333825024,772.126084681365,24.4498789691972,34.86,0.647768099311905,89.1179,0.0510489555963433,0.238066028803587,,14.0548648827024,2.79674040494857,74.231,4.31583717267952,9882868,42.43825,5.872,5480516788.12291,5573.22659127676,1,1,0,2,2012 Summer Olympics,54
Dominican Republic,2016,DOM,73.0135,92.0974998475,57.23,8.0787425,70.700765695,98.6,1501.07094279503,787.175888282698,22.3309812201347,53.391675,0.63524203993516,84.396775,0.205548379570246,0.207909449934959,34.8,14.8715447876262,2.33717161935014,78.10525,2.57012641195924,10373905,46.98825,7.23975,7176358337.38588,6648.61026669556,0,0,1,1,2016 Summer Olympics,59
Dominican Republic,2020,DOM,73.16825,93.5111545525,60.5275,,62.7779892966591,99.475,1593.47033602471,866.614079579482,24.1243974363842,75.9315,0.698967382704935,82.2256,0.081560806138441,0.222070436924696,28.925,15.183743427399,2.01798770799977,81.42975,3.10890669412633,10837809,50.049,6.04375,8948704938.14737,7653.48422503182,0,3,2,5,2020 Summer Olympics,61
Dominican Republic,2024,DOM,73.2293333333333,93.945376375,62.915,,,98.6,1715.64440562566,944.832843772041,28.9395325912149,85.5935,0.685327027884073,89.9214666666667,0.2585625598828,0.231668218970299,25.1,16.5587766844205,1.67189379148253,84.1295,6.28548544308439,11278258,52.15625,6.0585,12564866508.4995,10034.3535022167,1,0,2,3,Paris 2024,2024
Ecuador,2020,ECU,75.6895,93.22999954,64.315,8.75957,77.8500417459495,98.975,1478.26255670945,864.232336523817,20.9137428280728,60.8,2.31865139892081,89.9034,-0.170528557151556,0.222070436924696,25.675,28.9934083737782,1.77640490361186,63.91075,0.030093116391321,17173788,53.47375,4.32625,16171588500,6051.48603012855,2,1,0,3,2020 Summer Olympics,61
Ecuador,2024,ECU,75.5716666666667,95.37000275,66.405,,,99.5666666666667,1569.61270089128,895.440552127153,20.571629125979,72.174975,2.27137888104886,98.0378333333333,-0.322250554958979,0.231668218970299,26.725,30.3170112882563,1.16000694642325,64.688,1.84060847668786,17905478,53.38375,4.149,16056418000,6547.36550239071,1,2,2,5,Paris 2024,2024
Estonia,2012,EST,75.7024390225,99.88999939,52.9325,13.7993725,64.1190491491065,100,6371.5135539218,4018.96138440378,24.2862816525462,75.372475,1.7690228761764,132.27075,0.619123131036759,0.234764486551285,17.35,35.4153435298687,-0.408861166607563,68.064,2.95223449909547,1329031,55.22475,13.151,4075651812.2286,16124.978211144,0,1,1,2,2012 Summer Olympics,54
Estonia,2016,EST,77.351829265,,54.46,13.9085975,75.0978731759999,100,6757.37681653731,4234.07709565307,25.7351605527075,84.973925,1.98238178586455,144.9115,0.70128171145916,0.204441029578447,21.525,34.8486145105278,0.0848308141040666,68.3425,0.582687586027057,1315934,55.70425,7.31925,4725278612.29266,19070.176702092,0,0,1,1,2016 Summer Olympics,59
Estonia,2020,EST,78.394512195,,55.96,14.00413,,100,7173.95296359016,3939.3245909583,27.45060129517,89.186675,2.08782860886097,145.49475,0.64070026576519,0.217157676815987,21.225,34.8778306278313,0.501234856677559,68.96925,2.17157264846009,1323945,57.65625,5.67225,5912815590.93051,23106.2256396453,1,0,1,2,2020 Summer Olympics,61
Estonia,2022,EST,78.0073170725,,56.6825,,,100,6781.59039298188,3504.02129318793,28.8644119488749,90.446775,2.13094241699921,148.2225,0.704121291637421,0.226712018251419,21.65,35.2537378777041,0.766108137630557,69.326,6.47103959032294,1334048,58.5985,5.80475,6845932937.35301,26090.0397222418,0,0,1,1,2022 Winter Olympics,62
Ethiopia,2012,ETH,60.1155,,7.29,2.17401,28.6,25.3,45.7679522057927,370.017116204651,17.3014071092016,1.3225,1.07940302158167,12.1908925,-1.58685213327408,0.238066028803587,29.6,10.5276596526612,5.21194782248075,17.531,18.3708214086513,91873721,,2.29025,3446351273.78028,373.580024825932,3,2,3,8,2012 Summer Olympics,54
Ethiopia,2016,ETH,63.2105,47.920616385,8.35,,38.2671724506278,32.475,71.4022794759061,379.981220391438,37.5237198935255,10.380525,0.740951702748212,36.2357,-1.46522051095963,0.207909449934959,23.5,9.86982555326663,4.94324754286326,19.21675,7.63776859435315,102534914,74.299,2.40175,5861183204.15547,588.017042200277,1,2,5,8,2016 Summer Olympics,59
Ethiopia,2020,ETH,65.43325,55.04999924,9.6025,,38.8467568223505,47.05,89.6083374824844,383.424957271293,34.6124716385936,15.8924,0.605683878114703,36.5834,-1.50232639908791,0.222070436924696,,8.3277604364749,4.90780397768561,20.99825,15.1715324287326,114246421,,3.09375,9990814506.9418,806.905669343772,1,1,2,4,2020 Summer Olympics,61
Ethiopia,2024,ETH,66.514,57.673062545,10.68,,36.0705648652283,55,88.1579748388569,375.911968270834,24.0088779125148,16.6981,0.716733173381944,54.8866,-2.07466840744019,0.231668218970299,33.1,5.04964920450779,4.78923662871935,22.91325,27.9964939342903,127068583,57.604,3.536,9581788114.55197,961.010605604565,1,3,0,4,Paris 2024,2024
Fiji,2016,FJI,66.56575,,61.4925,,,92.85,,,23.0135832477748,41.13,1.23512268982647,103.95855,0.492206758819521,0.259511355310679,,25.9981671290488,1.05611936947816,54.47075,2.16773980476158,917920,39.925,4.323,910600912.393476,5081.78046942162,1,0,0,1,2016 Summer Olympics,59
Fiji,2020,FJI,66.9895,,63.81,10.90163,,96.075,,,19.7106391879183,60.931825,1.47133651880316,111.03625,0.715098723769188,0.248551346361637,24.1,24.5031214474273,0.779905996318501,56.49675,1.65172832243817,916450,,4.42025,1093598835.87091,5676.87946991482,1,0,1,2,2020 Summer Olympics,61
Fiji,2024,FJI,66.456,,65.51,,35.4,94.4666666666667,,,19.9952338538959,77.3625333333333,1.42165591712406,109.9535,0.739319662253062,0.252951016028722,,20.7818456184188,1.21009504195807,58.4685,2.8339013393904,922265,37.837,4.444,1055872697.85141,5569.58411176038,0,1,0,1,Paris 2024,2024
Finland,2012,FIN,80.1719512225,,54.1325,12.82784,,100,15782.7338844745,6464.09087353772,23.0121657828703,86.9925,1.51712353950212,159.6805,1.41937863826752,0.235633369535208,12.95,36.3207781679417,0.927337161640378,84.08825,1.85231952058848,5376116,56.1955,8.02825,61678750718.7594,48149.1599439675,0,2,1,3,2012 Summer Olympics,54
Finland,2014,FIN,80.813414635,,54.2775,12.7390375,,100,15541.3605331763,6293.26664361663,23.1985115137072,89.1587,1.50044619111727,153.3805,1.36540147662163,0.219924543052912,12.55,37.4270357550479,0.869239091078498,84.8635,2.18615653421008,5425681,55.7035,8.0815,65142341643.1689,49594.1972361937,1,3,1,5,2014 Winter Olympics,58
Finland,2016,FIN,81.2664634125,,54.44,12.6728333333333,85.4748603351955,100,15327.391215108,6106.64635588086,22.5802072568462,88.042625,1.46385118003264,135.45375,1.16948994994163,0.204441029578447,12.075,37.771786703313,0.500335308959317,85.2,0.667059507414736,5468829,55.41125,8.7625,62031837563.234,46444.0981306468,0,0,1,1,2016 Summer Olympics,59
Finland,2018,FIN,81.5689024375,,54.65,12.769065,85.4748603351955,100,15453.9336649995,6069.45784087363,23.8817513226536,87.62115,1.39586139502286,131.49225,0.991571992635726,0.204470425844192,11.675,37.4003877615128,0.306714302032942,85.30175,0.496647923040965,5499643,55.431,8.54875,58894872263.4301,45437.7172745906,1,1,4,6,2018 Winter Olympics,60
Finland,2020,FIN,81.8201219525,,54.875,12.82413,,100,15366.6172630081,5999.87741260912,24.8960379663142,89.53415,1.37334309150126,129.46525,0.943195462226867,0.217157676815987,11.65,36.5903646842499,0.22612909658507,85.4175,0.788121129116235,5518722,55.53425,7.61375,62398980067.8798,48231.5331602716,0,0,2,2,2020 Summer Olympics,61
Finland,2022,FIN,81.74695122,,55.1025,,,100,15145.4228952249,5861.18803337227,25.4061745406714,91.89365,1.4111028063043,128.827,0.918797507882118,0.226712018251419,11.975,36.6388601045355,0.270657978940851,85.56,2.6581826354254,5537068,56.473,7.1975,67207944568.1081,50181.6402071597,2,2,4,8,2022 Winter Olympics,62
France,2012,FRA,81.7902439025,,39.895,10.943845,78.4,100,7476.112682109,3964.75902166159,21.596209568962,77.03,1.95751337518454,93.48555,0.587758705019951,0.234764486551285,,42.9834343868986,0.815359202718058,78.4965,1.42113411256293,65182784,51.371,9.3675,652006811234.736,41804.0687786825,11,11,13,35,2012 Summer Olympics,54
France,2014,FRA,82.2554878075,,38.9875,11.15413,,100,7359.22885432454,3890.47710517784,21.9215307332867,81.232725,1.86883104280452,97.631325,0.476811744272709,0.219055660068989,,44.1267881229222,0.814395160029812,79.00725,1.35931689717121,65827122,51.52775,9.81375,672522207866.074,42652.6477421614,4,4,7,15,2014 Winter Olympics,58
